date,state,market,crop_type,original_commodity,price_ngn,price_usd,price_type,latitude,longitude
2025-08-15,Yobe,Bayantasha,orange,Oranges,300.0,0.2,Retail,11.74,11.96
2025-08-15,Yobe,Bayantasha,spinach,Spinach,50.0,0.033,Retail,11.74,11.96
2025-08-15,Yobe,Bayantasha,tomato,Tomatoes,200.0,0.13,Retail,11.74,11.96
2025-08-15,Yobe,Damagum,maize_flour,Maize flour,1700.0,1.11,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,millet,Millet,866.67,0.57,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,sorghum,Sorghum,850.0,0.55,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,eggs,Eggs,7333.33,4.78,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,salt,Salt,250.0,0.16,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,sugar,Sugar,1000.0,0.65,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,cowpea,Cowpeas,2050.0,1.34,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,banana,Bananas,600.0,0.39,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,onion,Onions,483.33,0.32,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,orange,Oranges,366.67,0.24,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,spinach,Spinach,225.0,0.15,Retail,11.68,11.34
2025-08-15,Yobe,Damagum,tomato,Tomatoes,233.33,0.15,Retail,11.68,11.34
2025-08-15,Yobe,Geidam,maize_flour,Maize flour,1800.0,1.17,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,millet,Millet,1025.0,0.67,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,sorghum,Sorghum,1025.0,0.67,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,eggs,Eggs,5462.5,3.56,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,salt,Salt,206.25,0.13,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,sugar,Sugar,960.0,0.63,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,groundnut,Groundnuts,3000.0,1.96,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,banana,Bananas,825.0,0.54,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,onion,Onions,700.0,0.46,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,orange,Oranges,483.33,0.32,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,spinach,Spinach,112.5,0.073,Retail,12.89,11.92
2025-08-15,Yobe,Geidam,tomato,Tomatoes,500.0,0.33,Retail,12.89,11.92
2025-08-15,Yobe,Gujba (Buni Yadi),maize_flour,Maize flour,1562.5,1.02,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),millet,Millet,1133.33,0.74,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),sorghum,Sorghum,1070.83,0.7,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),eggs,Eggs,5541.67,3.62,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),salt,Salt,266.67,0.17,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),sugar,Sugar,1000.0,0.65,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),cowpea,Cowpeas,2033.33,1.33,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),banana,Bananas,858.33,0.56,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),onion,Onions,475.0,0.31,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),orange,Oranges,458.33,0.3,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),spinach,Spinach,100.0,0.065,Retail,11.29,12.0
2025-08-15,Yobe,Gujba (Buni Yadi),tomato,Tomatoes,154.17,0.1,Retail,11.29,12.0
2025-08-15,Yobe,Bade (Gashua),maize_flour,Maize flour,2075.0,1.35,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),millet,Millet,1300.0,0.85,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),sorghum,Sorghum,1150.0,0.75,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),eggs,Eggs,6000.0,3.91,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),salt,Salt,200.0,0.13,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),sugar,Sugar,1000.0,0.65,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),cowpea,Cowpeas,2350.0,1.53,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),banana,Bananas,1100.0,0.72,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),onion,Onions,250.0,0.16,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),orange,Oranges,300.0,0.2,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),spinach,Spinach,100.0,0.065,Retail,12.87,11.04
2025-08-15,Yobe,Bade (Gashua),tomato,Tomatoes,200.0,0.13,Retail,12.87,11.04
2025-08-15,Yobe,Machina Central,maize_flour,Maize flour,1175.0,0.77,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,millet,Millet,1087.5,0.71,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,sorghum,Sorghum,1100.0,0.72,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,eggs,Eggs,6000.0,3.91,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,salt,Salt,275.0,0.18,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,sugar,Sugar,1000.0,0.65,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,cowpea,Cowpeas,2175.0,1.42,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,banana,Bananas,925.0,0.6,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,onion,Onions,475.0,0.31,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,orange,Oranges,300.0,0.2,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,spinach,Spinach,175.0,0.11,Retail,12.92,9.9
2025-08-15,Yobe,Machina Central,tomato,Tomatoes,425.0,0.28,Retail,12.92,9.9
2025-08-15,Yobe,Potiskum,maize_flour,Maize flour,1354.17,0.88,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,millet,Millet,1200.0,0.78,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,sorghum,Sorghum,1185.42,0.77,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,eggs,Eggs,6000.0,3.91,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,salt,Salt,250.0,0.16,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,sugar,Sugar,977.5,0.64,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,cowpea,Cowpeas,2047.92,1.34,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,banana,Bananas,525.0,0.34,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,onion,Onions,500.0,0.33,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,orange,Oranges,500.0,0.33,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,spinach,Spinach,300.0,0.2,Retail,11.71,11.08
2025-08-15,Yobe,Potiskum,tomato,Tomatoes,416.67,0.27,Retail,11.71,11.08
2025-08-15,Yobe,Yunusari,maize_flour,Maize flour,1100.0,0.72,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,millet,Millet,1100.0,0.72,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,sorghum,Sorghum,833.33,0.54,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,eggs,Eggs,7000.0,4.57,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,salt,Salt,200.0,0.13,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,sugar,Sugar,1000.0,0.65,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,cowpea,Cowpeas,2000.0,1.3,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,banana,Bananas,1000.0,0.65,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,onion,Onions,500.0,0.33,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,orange,Oranges,400.0,0.26,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,spinach,Spinach,100.0,0.065,Retail,13.15,11.54
2025-08-15,Yobe,Yunusari,tomato,Tomatoes,200.0,0.13,Retail,13.15,11.54
2025-08-15,Yobe,Yusufari,maize_flour,Maize flour,1200.0,0.78,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,millet,Millet,1166.67,0.76,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,sorghum,Sorghum,966.67,0.63,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,eggs,Eggs,6000.0,3.91,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,salt,Salt,266.67,0.17,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,sugar,Sugar,1000.0,0.65,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,cowpea,Cowpeas,2433.33,1.59,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,banana,Bananas,600.0,0.39,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,onion,Onions,633.33,0.41,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,orange,Oranges,400.0,0.26,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,spinach,Spinach,100.0,0.065,Retail,13.06,11.17
2025-08-15,Yobe,Yusufari,tomato,Tomatoes,500.0,0.33,Retail,13.06,11.17
2025-09-15,Adamawa,Gombi,maize_flour,Maize flour,1500.0,1.0,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,millet,Millet,1500.0,1.0,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,sorghum,Sorghum,1500.0,1.0,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,yam,Yam,1500.0,1.0,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,eggs,Eggs,6000.0,4.0,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,salt,Salt,250.0,0.17,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,sugar,Sugar,1100.0,0.73,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,cowpea,Cowpeas,2300.0,1.53,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,banana,Bananas,500.0,0.33,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,onion,Onions,500.0,0.33,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,orange,Oranges,500.0,0.33,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,spinach,Spinach,100.0,0.067,Retail,10.17,12.74
2025-09-15,Adamawa,Gombi,tomato,Tomatoes,300.0,0.2,Retail,10.17,12.74
2025-09-15,Borno,Damboa,maize_flour,Maize flour,1106.52,0.74,Retail,11.16,12.76
2025-09-15,Borno,Damboa,millet,Millet,960.87,0.64,Retail,11.16,12.76
2025-09-15,Borno,Damboa,sorghum,Sorghum,908.7,0.61,Retail,11.16,12.76
2025-09-15,Borno,Damboa,eggs,Eggs,6982.61,4.66,Retail,11.16,12.76
2025-09-15,Borno,Damboa,salt,Salt,250.0,0.17,Retail,11.16,12.76
2025-09-15,Borno,Damboa,sugar,Sugar,1087.83,0.73,Retail,11.16,12.76
2025-09-15,Borno,Damboa,cowpea,Cowpeas,2508.7,1.67,Retail,11.16,12.76
2025-09-15,Borno,Damboa,banana,Bananas,422.22,0.28,Retail,11.16,12.76
2025-09-15,Borno,Damboa,onion,Onions,500.0,0.33,Retail,11.16,12.76
2025-09-15,Borno,Damboa,orange,Oranges,500.0,0.33,Retail,11.16,12.76
2025-09-15,Borno,Damboa,spinach,Spinach,115.22,0.077,Retail,11.16,12.76
2025-09-15,Borno,Damboa,tomato,Tomatoes,200.0,0.13,Retail,11.16,12.76
2025-09-15,Borno,Monguno,maize_flour,Maize flour,2700.0,1.8,Retail,12.67,13.62
2025-09-15,Borno,Monguno,millet,Millet,1225.0,0.82,Retail,12.67,13.62
2025-09-15,Borno,Monguno,sorghum,Sorghum,1275.0,0.85,Retail,12.67,13.62
2025-09-15,Borno,Monguno,eggs,Eggs,6000.0,4.0,Retail,12.67,13.62
2025-09-15,Borno,Monguno,salt,Salt,300.0,0.2,Retail,12.67,13.62
2025-09-15,Borno,Monguno,sugar,Sugar,900.0,0.6,Retail,12.67,13.62
2025-09-15,Borno,Monguno,cowpea,Cowpeas,2600.0,1.73,Retail,12.67,13.62
2025-09-15,Borno,Monguno,banana,Bananas,500.0,0.33,Retail,12.67,13.62
2025-09-15,Borno,Monguno,onion,Onions,500.0,0.33,Retail,12.67,13.62
2025-09-15,Borno,Monguno,orange,Oranges,350.0,0.23,Retail,12.67,13.62
2025-09-15,Borno,Monguno,spinach,Spinach,100.0,0.067,Retail,12.67,13.62
2025-09-15,Borno,Monguno,tomato,Tomatoes,175.0,0.12,Retail,12.67,13.62
2025-09-15,Borno,Gwoza Central,millet,Millet,812.5,0.54,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,sorghum,Sorghum,1000.0,0.67,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,eggs,Eggs,6000.0,4.0,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,salt,Salt,250.0,0.17,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,sugar,Sugar,1040.0,0.69,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,banana,Bananas,350.0,0.23,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,onion,Onions,400.0,0.27,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,orange,Oranges,283.33,0.19,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,spinach,Spinach,50.0,0.033,Retail,11.09,13.7
2025-09-15,Borno,Gwoza Central,tomato,Tomatoes,300.0,0.2,Retail,11.09,13.7
2025-09-15,Borno,Pulka,maize_flour,Maize flour,3036.67,2.03,Retail,11.23,13.78
2025-09-15,Borno,Pulka,millet,Millet,1133.33,0.76,Retail,11.23,13.78
2025-09-15,Borno,Pulka,sorghum,Sorghum,880.0,0.59,Retail,11.23,13.78
2025-09-15,Borno,Pulka,eggs,Eggs,6000.0,4.0,Retail,11.23,13.78
2025-09-15,Borno,Pulka,salt,Salt,246.67,0.16,Retail,11.23,13.78
2025-09-15,Borno,Pulka,sugar,Sugar,1098.67,0.73,Retail,11.23,13.78
2025-09-15,Borno,Pulka,banana,Bananas,500.0,0.33,Retail,11.23,13.78
2025-09-15,Borno,Pulka,onion,Onions,340.0,0.23,Retail,11.23,13.78
2025-09-15,Borno,Pulka,orange,Oranges,370.0,0.25,Retail,11.23,13.78
2025-09-15,Borno,Pulka,spinach,Spinach,170.0,0.11,Retail,11.23,13.78
2025-09-15,Borno,Pulka,tomato,Tomatoes,230.0,0.15,Retail,11.23,13.78
2025-09-15,Borno,Rann,sorghum,Sorghum,1033.33,0.69,Retail,12.02,14.49
2025-09-15,Borno,Rann,salt,Salt,300.0,0.2,Retail,12.02,14.49
2025-09-15,Borno,Rann,sugar,Sugar,1120.0,0.75,Retail,12.02,14.49
2025-09-15,Borno,Rann,onion,Onions,500.0,0.33,Retail,12.02,14.49
2025-09-15,Borno,Abba Gamaram,maize_flour,Maize flour,1843.75,1.23,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,sorghum,Sorghum,1481.25,0.99,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,eggs,Eggs,5915.63,3.95,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,salt,Salt,250.0,0.17,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,sugar,Sugar,1120.0,0.75,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,banana,Bananas,2000.0,1.33,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,onion,Onions,196.88,0.13,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,orange,Oranges,300.0,0.2,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,spinach,Spinach,237.5,0.16,Retail,11.86,13.15
2025-09-15,Borno,Abba Gamaram,tomato,Tomatoes,200.0,0.13,Retail,11.86,13.15
2025-09-15,Borno,Baga Road,maize_flour,Maize flour,2000.0,1.33,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,eggs,Eggs,5600.0,3.74,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,salt,Salt,250.0,0.17,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,sugar,Sugar,1000.0,0.67,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,cowpea,Cowpeas,2812.5,1.88,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,groundnut,Groundnuts,3000.0,2.0,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,banana,Bananas,500.0,0.33,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,onion,Onions,300.0,0.2,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,orange,Oranges,400.0,0.27,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,spinach,Spinach,100.0,0.067,Retail,11.87,13.12
2025-09-15,Borno,Baga Road,tomato,Tomatoes,197.81,0.13,Retail,11.87,13.12
2025-09-15,Borno,Bama,millet,Millet,1306.25,0.87,Retail,11.52,13.69
2025-09-15,Borno,Bama,sorghum,Sorghum,887.5,0.59,Retail,11.52,13.69
2025-09-15,Borno,Bama,eggs,Eggs,6000.0,4.0,Retail,11.52,13.69
2025-09-15,Borno,Bama,salt,Salt,250.0,0.17,Retail,11.52,13.69
2025-09-15,Borno,Bama,sugar,Sugar,1105.0,0.74,Retail,11.52,13.69
2025-09-15,Borno,Bama,cowpea,Cowpeas,130.0,0.087,Retail,11.52,13.69
2025-09-15,Borno,Bama,banana,Bananas,500.0,0.33,Retail,11.52,13.69
2025-09-15,Borno,Bama,onion,Onions,300.0,0.2,Retail,11.52,13.69
2025-09-15,Borno,Bama,orange,Oranges,300.0,0.2,Retail,11.52,13.69
2025-09-15,Borno,Bama,spinach,Spinach,137.5,0.092,Retail,11.52,13.69
2025-09-15,Borno,Bama,tomato,Tomatoes,200.0,0.13,Retail,11.52,13.69
2025-09-15,Borno,Banki,maize_flour,Maize flour,933.33,0.62,Retail,11.54,13.7
2025-09-15,Borno,Banki,millet,Millet,666.67,0.44,Retail,11.54,13.7
2025-09-15,Borno,Banki,sorghum,Sorghum,650.0,0.43,Retail,11.54,13.7
2025-09-15,Borno,Banki,eggs,Eggs,6166.67,4.11,Retail,11.54,13.7
2025-09-15,Borno,Banki,salt,Salt,300.0,0.2,Retail,11.54,13.7
2025-09-15,Borno,Banki,sugar,Sugar,1026.67,0.68,Retail,11.54,13.7
2025-09-15,Borno,Banki,cowpea,Cowpeas,2233.33,1.49,Retail,11.54,13.7
2025-09-15,Borno,Banki,banana,Bananas,933.33,0.62,Retail,11.54,13.7
2025-09-15,Borno,Banki,onion,Onions,533.33,0.36,Retail,11.54,13.7
2025-09-15,Borno,Banki,orange,Oranges,416.67,0.28,Retail,11.54,13.7
2025-09-15,Borno,Banki,spinach,Spinach,266.67,0.18,Retail,11.54,13.7
2025-09-15,Borno,Banki,tomato,Tomatoes,433.33,0.29,Retail,11.54,13.7
2025-09-15,Borno,Bullunkutu,maize_flour,Maize flour,1970.83,1.31,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,millet,Millet,1454.17,0.97,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,sorghum,Sorghum,1439.58,0.96,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,eggs,Eggs,5658.33,3.77,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,salt,Salt,251.46,0.17,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,sugar,Sugar,1000.0,0.67,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,groundnut,Groundnuts,2630.21,1.75,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,banana,Bananas,500.0,0.33,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,onion,Onions,300.0,0.2,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,orange,Oranges,400.0,0.27,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,spinach,Spinach,100.0,0.067,Retail,11.83,13.09
2025-09-15,Borno,Bullunkutu,tomato,Tomatoes,243.75,0.16,Retail,11.83,13.09
2025-09-15,Borno,Konduga,maize_flour,Maize flour,1200.0,0.8,Retail,11.66,13.42
2025-09-15,Borno,Konduga,millet,Millet,1200.0,0.8,Retail,11.66,13.42
2025-09-15,Borno,Konduga,sorghum,Sorghum,1000.0,0.67,Retail,11.66,13.42
2025-09-15,Borno,Konduga,eggs,Eggs,7211.11,4.81,Retail,11.66,13.42
2025-09-15,Borno,Konduga,salt,Salt,250.0,0.17,Retail,11.66,13.42
2025-09-15,Borno,Konduga,sugar,Sugar,1100.0,0.73,Retail,11.66,13.42
2025-09-15,Borno,Konduga,cowpea,Cowpeas,2500.0,1.67,Retail,11.66,13.42
2025-09-15,Borno,Konduga,onion,Onions,200.0,0.13,Retail,11.66,13.42
2025-09-15,Borno,Konduga,orange,Oranges,200.0,0.13,Retail,11.66,13.42
2025-09-15,Borno,Konduga,spinach,Spinach,150.0,0.1,Retail,11.66,13.42
2025-09-15,Borno,Dikwa Central,maize_flour,Maize flour,1600.0,1.07,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,millet,Millet,1200.0,0.8,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,sorghum,Sorghum,1200.0,0.8,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,eggs,Eggs,6000.0,4.0,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,salt,Salt,250.0,0.17,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,sugar,Sugar,1200.0,0.8,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,cowpea,Cowpeas,2800.0,1.87,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,onion,Onions,425.0,0.28,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,orange,Oranges,500.0,0.33,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,spinach,Spinach,100.0,0.067,Retail,12.04,13.91
2025-09-15,Borno,Dikwa Central,tomato,Tomatoes,500.0,0.33,Retail,12.04,13.91
2025-09-15,Borno,Mafa,maize_flour,Maize flour,1300.0,0.87,Retail,11.92,13.6
2025-09-15,Borno,Mafa,millet,Millet,850.0,0.57,Retail,11.92,13.6
2025-09-15,Borno,Mafa,sorghum,Sorghum,750.0,0.5,Retail,11.92,13.6
2025-09-15,Borno,Mafa,eggs,Eggs,6000.0,4.0,Retail,11.92,13.6
2025-09-15,Borno,Mafa,salt,Salt,250.0,0.17,Retail,11.92,13.6
2025-09-15,Borno,Mafa,sugar,Sugar,1060.0,0.71,Retail,11.92,13.6
2025-09-15,Borno,Mafa,cowpea,Cowpeas,2200.0,1.47,Retail,11.92,13.6
2025-09-15,Borno,Mafa,banana,Bananas,500.0,0.33,Retail,11.92,13.6
2025-09-15,Borno,Mafa,onion,Onions,500.0,0.33,Retail,11.92,13.6
2025-09-15,Borno,Mafa,orange,Oranges,300.0,0.2,Retail,11.92,13.6
2025-09-15,Borno,Mafa,spinach,Spinach,100.0,0.067,Retail,11.92,13.6
2025-09-15,Borno,Mafa,tomato,Tomatoes,350.0,0.23,Retail,11.92,13.6
2025-09-15,Borno,Magumeri Central,maize_flour,Maize flour,1311.11,0.87,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,millet,Millet,1272.22,0.85,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,sorghum,Sorghum,1122.22,0.75,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,eggs,Eggs,5522.22,3.68,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,salt,Salt,275.0,0.18,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,sugar,Sugar,1125.56,0.75,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,banana,Bananas,1000.0,0.67,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,onion,Onions,266.67,0.18,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,orange,Oranges,500.0,0.33,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,spinach,Spinach,69.44,0.046,Retail,12.11,12.83
2025-09-15,Borno,Magumeri Central,tomato,Tomatoes,327.78,0.22,Retail,12.11,12.83
2025-09-15,Borno,Budum,maize_flour,Maize flour,996.87,0.67,Retail,11.85,13.16
2025-09-15,Borno,Budum,millet,Millet,1000.0,0.67,Retail,11.85,13.16
2025-09-15,Borno,Budum,sorghum,Sorghum,1000.0,0.67,Retail,11.85,13.16
2025-09-15,Borno,Budum,eggs,Eggs,6000.0,4.0,Retail,11.85,13.16
2025-09-15,Borno,Budum,salt,Salt,250.0,0.17,Retail,11.85,13.16
2025-09-15,Borno,Budum,sugar,Sugar,1068.75,0.71,Retail,11.85,13.16
2025-09-15,Borno,Budum,cowpea,Cowpeas,2500.0,1.67,Retail,11.85,13.16
2025-09-15,Borno,Budum,banana,Bananas,500.0,0.33,Retail,11.85,13.16
2025-09-15,Borno,Budum,onion,Onions,178.12,0.12,Retail,11.85,13.16
2025-09-15,Borno,Budum,orange,Oranges,300.0,0.2,Retail,11.85,13.16
2025-09-15,Borno,Budum,spinach,Spinach,150.0,0.1,Retail,11.85,13.16
2025-09-15,Borno,Budum,tomato,Tomatoes,178.12,0.12,Retail,11.85,13.16
2025-09-15,Borno,Custom,millet,Millet,1331.25,0.89,Retail,11.85,13.17
2025-09-15,Borno,Custom,sorghum,Sorghum,1300.0,0.87,Retail,11.85,13.17
2025-09-15,Borno,Custom,eggs,Eggs,5773.44,3.85,Retail,11.85,13.17
2025-09-15,Borno,Custom,salt,Salt,250.0,0.17,Retail,11.85,13.17
2025-09-15,Borno,Custom,sugar,Sugar,1128.75,0.75,Retail,11.85,13.17
2025-09-15,Borno,Custom,banana,Bananas,1500.0,1.0,Retail,11.85,13.17
2025-09-15,Borno,Custom,onion,Onions,200.0,0.13,Retail,11.85,13.17
2025-09-15,Borno,Custom,orange,Oranges,278.12,0.19,Retail,11.85,13.17
2025-09-15,Borno,Custom,spinach,Spinach,243.75,0.16,Retail,11.85,13.17
2025-09-15,Borno,Custom,tomato,Tomatoes,200.0,0.13,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,maize_flour,Maize flour,1850.0,1.23,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,sorghum,Sorghum,1000.0,0.67,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,eggs,Eggs,6250.0,4.17,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,salt,Salt,300.0,0.2,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,sugar,Sugar,1040.0,0.69,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,onion,Onions,500.0,0.33,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,orange,Oranges,500.0,0.33,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,spinach,Spinach,112.5,0.075,Retail,11.85,13.17
2025-09-15,Borno,Gamboru,tomato,Tomatoes,500.0,0.33,Retail,11.85,13.17
2025-09-15,Borno,Kashuwan Shanu,maize_flour,Maize flour,1121.88,0.75,Retail,11.86,13.18
2025-09-15,Borno,Kashuwan Shanu,millet,Millet,1000.0,0.67,Retail,11.86,13.18
2025-09-15,Borno,Kashuwan Shanu,sorghum,Sorghum,1006.25,0.67,Retail,11.86,13.18
